"CODIGO","TIPOCODIGO","TIPOPRODUCTO","NOMBRE","DENOMINACIONCOMUN","CONCENTRACION","FORMAFARMACEUTICA","FORMAFARMACEUTICASIMP","LABORATORIO","PAIS","PRESENTACION","UNIDADENVASE","SITUACION","NUMREGISTROSANITARIO"
"5033439011281","GTIN_13","PRODUCTO FARMACEUTICO","FLIXONASE","FLUTICASONA","50 mcg","SUSPENSION PARA PULVERIZACION NASAL","SPRAY NASAL","GSK","ESPAÑA","FRASCO X 120 DOSIS","1","ACTIVO","EE00842"
"5033439027510","GTIN_13","PRODUCTO FARMACEUTICO","ZINNAT","CEFUROXIMA","250 mg/5 mL","GRANULOS PARA SUSPENSION ORAL","LIQUIDO ORAL","GSK","REINO UNIDO","FCO. X 70 ML","1","ACTIVO","E14588"
"5033439033795","GTIN_13","PRODUCTO FARMACEUTICO","AVAMYS","FLUTICASONA","27.5 mcg/Dosis","SUSPENSION PARA PULVERIZACION NASAL","SPRAY NASAL","GSK","REINO UNIDO","SPRAY X 120 DOSIS","1","ACTIVO","EE03313"
"5034642019729","GTIN_13","PRODUCTO FARMACEUTICO","SERETIDE DISKUS","FLUTICASONA + SALMETEROL","250 mcg + 50 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","GSK","REINO UNIDO","CAJA ENV. X 60 DOSIS","1","ACTIVO","EE01881"
"3499320007511","GTIN_13","PRODUCTO FARMACEUTICO","EPIDUO FORTE","ADAPALENO + PEROXIDO DE BENZOILO","0.3% + 2.5%","GEL","GEL","QUIMICA SUIZA","CANADÁ","TUBO X 30 G","1","ACTIVO","EE05101"
"070074117133","GTIN_12","PRODUCTO FARMACEUTICO","NEPRO AP SABOR VAINILLA","SUPLEMENTO DIETETICO/NUTRICIONAL","","SUSPENSION ORAL","LIQUIDO ORAL","ABBOTT","ESTADOS UNIDOS","LATA X 237 ML","1","ACTIVO","DE2077"
"030006030039","GTIN_12","PRODUCTO FARMACEUTICO","SINGULAIR","MONTELUKAST","4 mg","GRANULOS ORAL","GRANULOS","MSD","ESTADOS UNIDOS","SOBRE","30","ACTIVO","E21637 , E23331"
"311845320452","GTIN_12","PRODUCTO FARMACEUTICO","OMEGA-3 FISH OIL","ACEITE DE PESCADO","1000 mg","CAPSULA BLANDA","CAPSULA","ARION MASON","ESTADOS UNIDOS","FRASCO CAPS","60","ACTIVO","DE1890"
"5010706008359","GTIN_13","PRODUCTO FARMACEUTICO","LAMICTAL","LAMOTRIGINA","50 mg","TABLETA DISPERSABLE","TABLETA","GSK","REINO UNIDO","CAJA TAB","30","ACTIVO","E17974"
"5010706009264","GTIN_13","PRODUCTO FARMACEUTICO","LAMICTAL","LAMOTRIGINA","5 mg","TABLETA DISPERSABLE","TABLETA","GSK","REINO UNIDO","CAJA TAB","30","ACTIVO","E19585"
"5010706009271","GTIN_13","PRODUCTO FARMACEUTICO","LAMICTAL","LAMOTRIGINA","25 mg","TABLETA DISPERSABLE","TABLETA","GSK","REINO UNIDO","CAJA TAB","30","ACTIVO","E17913"
"5010706009295","GTIN_13","PRODUCTO FARMACEUTICO","LAMICTAL","LAMOTRIGINA","100 mg","TABLETA DISPERSABLE","TABLETA","GSK","REINO UNIDO","CAJA TAB","30","ACTIVO","E17975 , EE02316"
"5000223421946","GTIN_13","DISPOSITIVO MEDICO","JELONET","APOSITO DE GASA","10 cm x 10 cm","INSUMO MEDICO","DISPOSITIVO MEDICO","TAGUMEDICA","REINO UNIDO","SOBRE","10","ACTIVO","DM4091E"
"5033439026957","GTIN_13","PRODUCTO FARMACEUTICO","ULTIVA","REMIFENTANILO","5 mg","POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","ASPEN","ITALIA","VIAL","5","ACTIVO","EE06385"
"5034642019736","GTIN_13","PRODUCTO FARMACEUTICO","SERETIDE DISKUS","FLUTICASONA + SALMETEROL","500 mcg + 50 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","GSK","REINO UNIDO","CAJA ENV. X 60 DOSIS","1","ACTIVO","EE01984"
"5034642021524","GTIN_13","PRODUCTO FARMACEUTICO","SERETIDE DISKUS","FLUTICASONA + SALMETEROL","250 mcg + 50 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","GSK","REINO UNIDO","FRASCO","1","ACTIVO","EE01881"
"5034642021531","GTIN_13","PRODUCTO FARMACEUTICO","SERETIDE DISKUS","FLUTICASONA + SALMETEROL","500 mcg + 50 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","GSK","REINO UNIDO","FRASCO","1","ACTIVO","EE01984"
"5034642028615","GTIN_13","PRODUCTO FARMACEUTICO","NARAMIG","NARATRIPTAN","2.5 mg","TABLETA RECUBIERTA","TABLETA","GSK","REINO UNIDO","CAJA TAB","6","ACTIVO","E11326"
"5050251007261","GTIN_13","PRODUCTO FARMACEUTICO","SPECTRODERM","MUPIROCINA","2%","CREMA","CREMA","GSK","REINO UNIDO","CAJA TBO. X 15 G","1","ACTIVO","EE02836"
"5391296000108","GTIN_13","PRODUCTO FARMACEUTICO","NORDETTE","ETINILESTRADIOL + LEVONORGESTREL","30 mcg + 150 mcg","TABLETA RECUBIERTA","TABLETA","PFIZER","IRLANDA","CAJA TAB","1","ACTIVO","E13113"
"5413787009602","GTIN_13","PRODUCTO FARMACEUTICO","KEPPRA","LEVETIRACETAM","100 mg/mL","SOLUCION ORAL","LIQUIDO ORAL","GSK","FRANCIA","FCO. X 300 ML","1","ACTIVO","EE03566"
"5413787111107","GTIN_13","PRODUCTO FARMACEUTICO","KEPPRA","LEVETIRACETAM","1000 mg","TABLETA RECUBIERTA","TABLETA","GSK","BÉLGICA","CAJA TAB","30","ACTIVO","EE03439"
"5413787111114","GTIN_13","PRODUCTO FARMACEUTICO","KEPPRA","LEVETIRACETAM","500 mg","TABLETA RECUBIERTA","TABLETA","GSK","BÉLGICA","CAJA TAB","30","ACTIVO","EE03399"
"5413895000782","GTIN_13","PRODUCTO FARMACEUTICO","NAPHCON","NAFAZOLINA","0.012%","SOLUCION OFTALMICA","COLIRIO","ALCON","BARBADOS","FCO. GOT. X 15 ML","1","ACTIVO","E9258"
"5413895021466","GTIN_13","PRODUCTO FARMACEUTICO","AZARGA","BRINZOLAMIDA + TIMOLOL","10mg/mL +  5mg/mL","SUSPENSION OFTALMICA","COLIRIO","NOVARTIS PHARMA","BÉLGICA","CAJA FCO. GOT. X 5 ML","1","ACTIVO","EE01695"
"5413895026171","GTIN_13","PRODUCTO FARMACEUTICO","TRAVATAN","TRAVOPROST","0.004%","SOLUCION OFTALMICA","COLIRIO","NOVARTIS PHARMA","BÉLGICA","FRASCO","1","ACTIVO","E22805"
"5413895027420","GTIN_13","PRODUCTO FARMACEUTICO","TOBREX 0.3%","TOBRAMICINA","0.3%","SOLUCION OFTALMICA","COLIRIO","NOVARTIS PHARMA","BRASIL","FRASCO X 5 ML","1","ACTIVO","EE02468"
"5600360010098","GTIN_13","PRODUCTO FARMACEUTICO","CLAVOXILIN PLUS","AMOXICILINA + ACIDO CLAVULANICO","875 mg + 125 mg","COMPRIMIDO RECUBIERTO","TABLETA","MEDIFARMA","PORTUGAL","CAJA COMP","8","ACTIVO","EE03593"
"5690528199024","GTIN_13","PRODUCTO FARMACEUTICO","NEOTIGASON","ACITRETINA","25mg","CAPSULA","CAPSULA","SOLTON","CANADÁ","CAJA CAPS","30","ACTIVO","EE03191"
"5702191005400","GTIN_13","PRODUCTO FARMACEUTICO","FUCIDIN","ACIDO FUSIDICO","2%","CREMA","CREMA","BIOPAS","IRLANDA","TUBO X 15 G","1","ACTIVO","EE01420"
"6001390118133","GTIN_13","PRODUCTO FARMACEUTICO","ALDOMET","METILDOPA","250 mg","TABLETA","TABLETA","MSD","FRANCIA","CAJA TAB","30","ACTIVO","E6395"
"6001390118270","GTIN_13","PRODUCTO FARMACEUTICO","ALDOMET","METILDOPA","500 mg","TABLETA RECUBIERTA","TABLETA","ASPEN","SUDÁFRICA","CAJA TAB","30","ACTIVO","EE03956"
"6001390124479","GTIN_13","PRODUCTO FARMACEUTICO","ALDOMET","METILDOPA","250 mg","TABLETA RECUBIERTA","TABLETA","ASPEN","SUDÁFRICA","CAJA TAB","30","ACTIVO","EE05077"
"6091403202232","GTIN_13","PRODUCTO FARMACEUTICO","ZYLORIC","ALOPURINOL","300 mg","TABLETA","TABLETA","ASPEN","MÉXICO","CAJA TAB","30","ACTIVO","EE02371"
"6091403215973","GTIN_13","PRODUCTO FARMACEUTICO","METICORTELONE","PREDNISOLONA","15 mg/5 mL","SOLUCION ORAL","LIQUIDO ORAL","ASPEN","MÉXICO","FRASCO","1","ACTIVO","EE06353"
"6127970033983","GTIN_13","PRODUCTO FARMACEUTICO","GENTEAL","CARBOMERO + HIPROMELOSA","10G","GEL","GEL","ALCON","SUIZA","GEL OFTALMICO","1","ACTIVO","E15655"
"620142000500","GTIN_12","PRODUCTO FARMACEUTICO","REDOXON","ACIDO ASCORBICO","200 mg/mL","SOLUCION ORAL","LIQUIDO ORAL","BAYER","BRASIL","FCO. GOT. X 20 ML","1","ACTIVO","E18365"
"6800018123340","GTIN_13","PRODUCTO FARMACEUTICO","MICOSTOP","TERBINAFINA","250 mg","COMPRIMIDO","TABLETA","GRÜNENTHAL","CHILE","CAJA COMP","28","ACTIVO","EE01139"
"6901046401599","GTIN_13","PRODUCTO FARMACEUTICO","ASPARAGINASA","ASPARAGINASA","10 000 UI","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","GREY","CHINA","VIAL","1","ACTIVO","EE00832"
"6921665001079","GTIN_13","PRODUCTO FARMACEUTICO","BUDESONIDA","BUDESONIDA","200 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","TORRES PHARMA","CHINA","ENV. X 200 DOSIS","1","ACTIVO","EG4686"
"6921665001154","GTIN_13","PRODUCTO FARMACEUTICO","SALBUTAMOL + BROMURO DE IPRATROPIO","BROMURO DE IPRATROPIO + SALBUTAMOL","100 mcg + 20 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","TORRES PHARMA","CHINA","FRASCO X 200 DOSIS","1","ACTIVO","EG5050"
"6923564238716","GTIN_13","PRODUCTO FARMACEUTICO","ERITROPOYETINA ALFA","EPOETINA ALFA","2000 UI/1 mL","SOLUCION INYECTABLE","INYECTABLE","PHARMAGEN","CHINA","AMPOLLA X 1 ML","1","ACTIVO","BE00872"
"5600360011453","GTIN_13","PRODUCTO FARMACEUTICO","CLAVOXILIN PLUS 400","AMOXICILINA + ACIDO CLAVULANICO","400 mg + 57 mg/5 mL","POLVO PARA SUSPENSION ORAL","LIQUIDO ORAL","MEDIFARMA","PORTUGAL","FRASCO X 100 ML","1","ACTIVO","EE03683"
"6938741600149","GTIN_13","PRODUCTO FARMACEUTICO","PROLONGIN","ENOXAPARINA DE SODIO","80 mg/0.8 mL","SOLUCION INYECTABLE","INYECTABLE","PHARMAGEN","CHINA","JERINGA PRELLENADA X 0.8 ML","2","ACTIVO","BE00495"
"6091403201808","GTIN_13","PRODUCTO FARMACEUTICO","ZYLORIC","ALOPURINOL","100 mg","TABLETA","TABLETA","ASPEN","MÉXICO","CAJA TAB","30","ACTIVO","EE05117"
"7071726874827","GTIN_13","PRODUCTO FARMACEUTICO","SERETIDE EVOHALER","FLUTICASONA + SALMETEROL","50 mcg + 25 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","GSK","FRANCIA","FRASCO X 120 DOSIS","1","ACTIVO","E16611"
"7150307000388","GTIN_13","PRODUCTO FARMACEUTICO","DEXTROSA","LIDOCAINA","1%","SOLUCION INYECTABLE","INYECTABLE","FARMINDUSTRIA","PERÚ","FRASCO X 100 ML","1","ACTIVO","NG2867"
"7315517700118","GTIN_13","PRODUCTO FARMACEUTICO","BIOFIL","ACIDO LACTICO","225 mg/5 mL","CREMA VAGINAL","CREMA","BIOPAS","SUECIA","TUBO APLICADOR","7","ACTIVO","E20335"
"7321831610996","GTIN_13","PRODUCTO FARMACEUTICO","RHINOCORT AQUA","BUDESONIDA","64 MCG/DOSIS","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","FRASCO","1","ACTIVO","EE03540"
"5000455005990","GTIN_13","PRODUCTO FARMACEUTICO","DIPRIVAN 1%","PROPOFOL","10 mg/mL","EMULSION INYECTABLE","INYECTABLE","ASPEN","ITALIA","AMPOLLA X 20 ML","5","ACTIVO","EE02362"
"7321831611962","GTIN_13","PRODUCTO FARMACEUTICO","SYMBICORT TURB","BUDESONIDA + FORMOTEROL","160 mcg + 4.5 mcg/dosis","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","FRASCO","1","ACTIVO","EE05189"
"7321831612006","GTIN_13","PRODUCTO FARMACEUTICO","SYMBICORT TURB","BUDESONIDA + FORMOTEROL","160 mcg + 4.5 mcg/dosis","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","FRASCO","1","ACTIVO","EE05189"
"7321831612013","GTIN_13","PRODUCTO FARMACEUTICO","RHINOCORT AQUA","BUDESONIDA","32 mcg/DOSIS","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","FRASCO X 120 DOSIS","1","ACTIVO","EE02460"
"7321831612198","GTIN_13","PRODUCTO FARMACEUTICO","SYMBICORT TURBUHALER","BUDESONIDA + FORMOTEROL","320 mcg + 9 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","ENV. X 60 DOSIS","1","ACTIVO","EE01116"
"7321831620339","GTIN_13","PRODUCTO FARMACEUTICO","ATACAND PLUS","CANDESARTAN + HIDROCLOROTIAZIDA","16 mg + 12.5 mg","COMPRIMIDO","TABLETA","ASTRAZENECA","SUECIA","CAJA COMP","14","ACTIVO","EE02065"
"7321831621466","GTIN_13","PRODUCTO FARMACEUTICO","ATACAND","CANDESARTAN","32 mg","TABLETA","TABLETA","ASTRAZENECA","SUECIA","CAJA TAB","14","ACTIVO","E19969"
"7321831691612","GTIN_13","PRODUCTO FARMACEUTICO","VANNAIR","BUDESONIDA + FORMOTEROL","80 mcg + 4.5 mcg/Dosis","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","FRANCIA","CAJA TBO. X 120 INHALAC.","1","ACTIVO","E21184"
"7321831691629","GTIN_13","PRODUCTO FARMACEUTICO","VANNAIR","BUDESONIDA + FORMOTEROL","160 mcg + 4.5 mcg/dosis","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","FRANCIA","CAJA TBO. X 120 INHALAC.","1","ACTIVO","E21183"
"736085053883","GTIN_12","PRODUCTO FARMACEUTICO","MODUSIK A OFTENO","CICLOSPORINA","0.1%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 5 ML","1","ACTIVO","EE05800"
"736085098334","GTIN_12","PRODUCTO FARMACEUTICO","IMOT OFTENO","TIMOLOL","0.5%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 15 ML","1","ACTIVO","EE03859"
"736085114041","GTIN_12","PRODUCTO FARMACEUTICO","METICEL OFTENO","HIPROMELOSA","0.5%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 10 ML","1","ACTIVO","EE04116"
"044677100403","GTIN_12","COSMETICO","LANOLINA HPA LANSINOH","PRODUCTO DERMATOLOGICO","","CREMA","CREMA","FERVAL","COLOMBIA","TUBO X 40 G","1","ACTIVO","NSOC45075-11CO"
"300191177063","GTIN_12","PRODUCTO FARMACEUTICO","OPTIMARK","GADOVERSETAMIDA","0.5 mmol/mL","SOLUCION INYECTABLE","INYECTABLE","ST LOUIS IMPORT","ESTADOS UNIDOS","VIAL X 15 ML","1","ACTIVO","ADE0030"
"3700039500386","GTIN_13","PRODUCTO FARMACEUTICO","ANDROGEL","TESTOSTERONA","50 mg","GEL","GEL","BIOPAS","BÉLGICA","SOBRE X 5 G","30","ACTIVO","EE04346"
"3400930074565","GTIN_13","PRODUCTO FARMACEUTICO","DAFLON","DIOSMINA + HESPERIDINA","900 mg + 100 mg","COMPRIMIDO RECUBIERTO","TABLETA","SERVIER","FRANCIA","CAJA COMP","30","ACTIVO","EE06904"
"7321837702589","GTIN_13","PRODUCTO FARMACEUTICO","BETALOC ZOK","METOPROLOL","25 mg","TABLETA","TABLETA","ASTRAZENECA","SUECIA","CAJA TAB","14","ACTIVO","E17212"
"7321839710995","GTIN_13","PRODUCTO FARMACEUTICO","RHINOCORT AQUA","BUDESONIDA","64 MCG/DOSIS","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","CAJA FCO. X 120 DOSIS + VALVULA DOSIF.","1","ACTIVO","EE03540"
"7321839712005","GTIN_13","PRODUCTO FARMACEUTICO","SYMBICORT TURBUHALER","BUDESONIDA + FORMOTEROL","160 mcg + 4.5 mcg/dosis","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","ENV. X 120 DOSIS","1","ACTIVO","EE05189"
"7321839712012","GTIN_13","PRODUCTO FARMACEUTICO","RHINOCORT AQUA","BUDESONIDA","32 mcg/DOSIS","AEROSOL PARA INHALACION","AEROSOL","ASTRAZENECA","SUECIA","CAJA FCO. X 120 DOSIS + VALVULA DOSIF.","1","ACTIVO","EE02460"
"7321839720154","GTIN_13","PRODUCTO FARMACEUTICO","BETALOC ZOK","METOPROLOL","100 mg","TABLETA","TABLETA","ASTRAZENECA","SUECIA","CAJA TAB","30","ACTIVO","E17207"
"7321839720185","GTIN_13","PRODUCTO FARMACEUTICO","BETALOC ZOK","METOPROLOL","50 mg","TABLETA RECUBIERTA","TABLETA","ASTRAZENECA","SUECIA","CAJA TAB","30","ACTIVO","E17210"
"7321839721373","GTIN_13","PRODUCTO FARMACEUTICO","ATACAND","CANDESARTAN","8 mg","TABLETA","TABLETA","ASTRAZENECA","SUECIA","CAJA TAB","28","ACTIVO","E12486"
"7321839721397","GTIN_13","PRODUCTO FARMACEUTICO","ATACAND","CANDESARTAN","16 mg","TABLETA","TABLETA","ASTRAZENECA","SUECIA","CAJA TAB","28","ACTIVO","E12490"
"7350012550585","GTIN_13","PRODUCTO FARMACEUTICO","BIOGAIA","LACTOBACILLUS REUTERI","20mg/mL","SUSPENSION ORAL","LIQUIDO ORAL","FARMINDUSTRIA","SUECIA","FRASCO X 5 ML","1","ACTIVO","DE1235"
"7350012551537","GTIN_13","PRODUCTO FARMACEUTICO","BIOGAIA SAB LIMON","LACTOBACILLUS REUTERI","26.5 mg","COMPRIMIDO MASTICABLE","TABLETA","FARMINDUSTRIA","ESPAÑA","CAJA COMP","10","ACTIVO","DE1856"
"7350012551681","GTIN_13","PRODUCTO FARMACEUTICO","BIOGAIA PROTECTIS","LACTOBACILLUS REUTERI","19 mg/mL","SUSPENSION ORAL","LIQUIDO ORAL","FARMINDUSTRIA","SUECIA","FRASCO X 5 ML","1","ACTIVO","DE1971"
"736085069044","GTIN_12","PRODUCTO FARMACEUTICO","FLUMETOL NF OFTENO","FLUOROMETOLONA","0.1%","SUSPENSION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","ENV. X 5 ML","1","ACTIVO","E19022"
"736085104240","GTIN_12","PRODUCTO FARMACEUTICO","ACUAFIL OFTENO","ALCOHOL POLIVINILICO","1.40 %","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","ENV. X 15 ML","1","ACTIVO","E19078"
"736085126006","GTIN_12","PRODUCTO FARMACEUTICO","NAPHACEL OFTENO","HIPROMELOSA + NAFAZOLINA","0.5% + 0.1%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 15 ML","1","ACTIVO","EE04828"
"736085181883","GTIN_12","PRODUCTO FARMACEUTICO","SOPHIPREN OFTENO","PREDNISOLONA","1%","SUSPENSION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","ENVASE X 5 ML","1","ACTIVO","EE04903"
"736085278439","GTIN_12","PRODUCTO FARMACEUTICO","AZ OFTENO","AZELASTINA","0.05%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO GOTERO X 5 ML","1","ACTIVO","EE04095"
"736085280005","GTIN_12","PRODUCTO FARMACEUTICO","LAGRICEL OFTENO","HIALURONATO SODICO","4 mg/mL","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","CAJA UNIDOSIS","20","ACTIVO","EE05214"
"736085290202","GTIN_12","PRODUCTO FARMACEUTICO","GAAP OFTENO","LATANOPROST","0.005%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 3 ML","1","ACTIVO","EE06165"
"3664798013894","GTIN_13","DISPOSITIVO MEDICO","SYNVISC","HILANO G-F 20","16 mg/2 mL","SOLUCION INYECTABLE","INYECTABLE","SANOFI AVENTIS","ESTADOS UNIDOS","JERINGA PRELLENADA X 2 ML","1","ACTIVO","DM5247E"
"736085182767","GTIN_12","PRODUCTO FARMACEUTICO","SOPHIXIN OFTENO","CIPROFLOXACINO","0.3%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","ENV. X 5 ML","1","ACTIVO","E18774"
"736085213195","GTIN_12","PRODUCTO FARMACEUTICO","AGGLAD OFTENO","BRIMONIDINA","0.2%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","ENV. X 5 ML","1","ACTIVO","E18892"
"736085278385","GTIN_12","PRODUCTO FARMACEUTICO","TRAZIDEX OFTENO","DEXAMETASONA + TOBRAMICINA","0.3% + 0.1%","SUSPENSION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","ENV. X 5 ML","1","ACTIVO","EE04575"
"736085403923","GTIN_12","PRODUCTO FARMACEUTICO","COXYLAN OFTENO","MELOXICAM","0.03%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FCO. X 5 ML","1","ACTIVO","E19350"
"736085404722","GTIN_12","PRODUCTO FARMACEUTICO","SOPHIXIN DX OFTENO","CIPROFLOXACINO + DEXAMETASONA","0.3% + 0.1%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FCO. GOT. X 5 ML","1","ACTIVO","E19524"
"736085405156","GTIN_12","PRODUCTO FARMACEUTICO","LAGRICEL OFTENO","HIALURONATO SODICO","4mg/mL","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","UNIDAD","20","ACTIVO","EE05214"
"736085405378","GTIN_12","PRODUCTO FARMACEUTICO","KRYTANTEK OFTENO","BRIMONIDINA + DORZOLAMIDA + TIMOLOL","2 mg + 20 mg + 5 mg","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 5 ML","1","ACTIVO","EE03922"
"736085409666","GTIN_12","PRODUCTO FARMACEUTICO","KRYTANTEK","BRIMONIDINA + DORZOLAMIDA + TIMOLOL","2 mg + 20 mg + 5 mg","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 5 ML","1","ACTIVO","EE03922"
"736085410099","GTIN_12","PRODUCTO FARMACEUTICO","3-A OFTENO","DICLOFENACO","0.1%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 5 ML","1","ACTIVO","E18788 , EE01394"
"736085410495","GTIN_12","PRODUCTO FARMACEUTICO","COXYLAM OFTENO","MELOXICAM","0.03%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 5ML","1","ACTIVO","E19350"
"736085445053","GTIN_12","PRODUCTO FARMACEUTICO","3-A OFTENO","DICLOFENACO","0.1%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO GOTERO X 5 ML","1","ACTIVO","E18788 , EE01394"
"7406042018165","GTIN_13","PRODUCTO FARMACEUTICO","TONVAL","PANTOPRAZOL","40 mg","COMPRIMIDO RECUBIERTO","TABLETA","MEGA LABS","REPÚBLICA DOMINICANA","CAJA COMP","14","ACTIVO","EE00703"
"7406042054149","GTIN_13","PRODUCTO FARMACEUTICO","MECAFLEX","GLUCOSAMINA + SULFATO DE CONDROITINA","1.5 g/1.2 g","POLVO PARA SOLUCION ORAL","LIQUIDO ORAL","MEGA LABS","ARGENTINA","SOBRE X 5 G","30","ACTIVO","E17730"
"7406042076219","GTIN_13","PRODUCTO FARMACEUTICO","CLINDOX","CLINDAMICINA","1%","GEL","GEL","MEGA LABS","ARGENTINA","TUBO X 50 G","1","ACTIVO","E16049"
"7452079210447","GTIN_13","DISPOSITIVO MEDICO","NOVA T","DISPOSITIVO MEDICO","","DISPOSITIVO INTRAUTERINO","DISPOSITIVO","BAYER","FINLANDIA","DISPOSITIVO INTRAUTERINO","1","ACTIVO","DM3482E"
"7460536520749","GTIN_13","PRODUCTO FARMACEUTICO","TUSILEXIL","CARBOCISTEINA + CLORFENAMINA + DEXTROMETORFANO","50 mg + 0.5 mg + 4 mg/mL","SOLUCION ORAL","LIQUIDO ORAL","ROEMMERS","REPÚBLICA DOMINICANA","FRASCO X 25 ML","1","ACTIVO","EE07784"
"7460536555550","GTIN_13","PRODUCTO FARMACEUTICO","COMPENSIAL","FOSFOLIPIDOS ESENCIALES","300 mg","CAPSULA BLANDA","CAPSULA","MEGA LABS","REPÚBLICA DOMINICANA","CAJA CAPS","50","ACTIVO","E16234"
"3660053105267","GTIN_13","PRODUCTO FARMACEUTICO","STAMARIL","VACUNA ANTIAMARILICA","1000 DL/0.5 mL","POLVO PARA SUSPENSION INYECTABLE","INYECTABLE","SANOFI AVENTIS","FRANCIA","VIAL + JERINGA PRELLENADA CON SOLVENTE","1","ACTIVO","BE00030"
"7406042076318","GTIN_13","PRODUCTO FARMACEUTICO","CLINDOX","CLINDAMICINA","1%","SOLUCION TOPICA","SOLUCION TOPICA","MEGA LABS","ARGENTINA","FCO. ROLL-ON X 50 ML","1","ACTIVO","E15887"
"7406042101119","GTIN_13","PRODUCTO FARMACEUTICO","PANAGREL","CLOPIDOGREL","75mg","COMPRIMIDO RECUBIERTO","TABLETA","MEGA LABS","URUGUAY","CAJA COMP","28","ACTIVO","EE02662"
"7406042105124","GTIN_13","PRODUCTO FARMACEUTICO","PONARIS","LEVOFLOXACINO","500 mg","COMPRIMIDO RECUBIERTO","TABLETA","MEGA LABS","REPÚBLICA DOMINICANA","CAJA COMP","7","ACTIVO","EE03048"
"7406042105315","GTIN_13","PRODUCTO FARMACEUTICO","PONARIS","LEVOFLOXACINO","500 mg/20 mL","SOLUCION INYECTABLE","INYECTABLE","MEGA LABS","ARGENTINA","VIAL","1","ACTIVO","EE01383"
"7406042111415","GTIN_13","PRODUCTO FARMACEUTICO","URZAC FLEX","MELOXICAM + PRIDINOL","7.5 mg + 4 mg","COMPRIMIDO","TABLETA","MEGA LABS","ARGENTINA","CAJA COMP","10","ACTIVO","E18052"
"7406158581119","GTIN_13","PRODUCTO FARMACEUTICO","ASPIRINA FORTE","ACIDO ACETILSALICILICO + CAFEINA","650 mg + 65 mg","TABLETA","TABLETA","BAYER","GUATEMALA","CAJA TAB","36","ACTIVO","EE02166"
"7415100413736","GTIN_13","PRODUCTO FARMACEUTICO","LOSARBON","LOSARTAN","50 mg","COMPRIMIDO RECUBIERTO","TABLETA","BAYER","EL SALVADOR","CAJA COMP","30","ACTIVO","EE03220"
"7415100474362","GTIN_13","PRODUCTO FARMACEUTICO","ADALAT-OROS","NIFEDIPINO","30 mg","TABLETA DE LIBERACION PROLONGADA","TABLETA","BAYER","ALEMANIA","CAJA TAB","20","ACTIVO","EE02623"
"7415100474393","GTIN_13","PRODUCTO FARMACEUTICO","ADALAT OROS","NIFEDIPINO","60 mg","TABLETA","TABLETA","BAYER","ALEMANIA","CAJA TAB","20","ACTIVO","EE02626"
